"type","voter-hash","vote","voting-stake"
"SPO","ff069b3ecf738d4adfe83f7c20c64b82f94f7285ee41eedb2bfd297b","Yes",21397386159358
"SPO","fdd8140cffbc13abbe2c28806dfaa1eea23698d527196025d55b0a9e","Yes",21067814473343
"SPO","f7bc66350f611b20f8f86e123d8780928ee8cf9d827d72f549d61b51","Yes",202615684231
"SPO","f4ebee070198a0db41e46d5e59a7c582357013d15b907f65ad75d55e","Yes",277607492961
"SPO","f0e3c8d48efb750cdf256b68babc880787bc688972acfbbee1ffc537","Yes",285083329472
"SPO","ec736597797c68044b8fccd4e895929c0a842f2e9e0a9e221b0a3026","Yes",8016396446858
"SPO","ec6cdcad62633e065be5d96eecea28464144a1827adc0cba98d29a23","Yes",9928446972089
"SPO","e8e00995c7f3820fedf01e75a443c56e20f96ddcf9168b662ce2fdcd","Yes",2428475948833
"SPO","e6d3f91ef201fd14c0a3d740a1311039c43850d283a6a14ecdee6ff1","Abstain",1094468669180
"SPO","e40edb5a243c9ef00296860c6b7c8272fd5923ac52b5050d68e80d9b","Abstain",20996005557124
"SPO","d058aaaeea58887b79ecb57708d1694bd323276a6b54185bd86415e7","Yes",30399670811502
"SPO","c825168836c5bf850dec38567eb4771c2e03eea28658ff291df768ae","Yes",30891104282356
"SPO","c5c43637ce16dc7e2619be1733a769f63aaf193e6e93458479eafd63","No",2130099216312
"SPO","c1cadab46b74defa9f79b59b617fe2a50bdbce6b367e472b6109a7bc","Yes",36296739722977
"SPO","bbbe8bd9d3942563c7cf02e2d605516fb8376e3a49689d9b028cc2ab","Yes",6498255489982
"SPO","a95b4f891edea1c877954d48968968b2c91a80786858d89110caf7f9","Yes",30550821408339
"SPO","a803d6a5b213b52b38c4d7b97c934b904810c36e40a9d7260670d618","Yes",199192900836
"SPO","9f857159422300472655f6a15358b779853c4011f574569f04447df8","Yes",34950528
"SPO","96553a437b99271fdcaa30c279e432224342e88147741db73872f03c","Yes",1696077531096
"SPO","940d6893606290dc6b7705a8aa56a857793a8ae0a3906d4e2afd2119","Yes",1358903884730
"SPO","8d2fef46df5f9b2fcb64ebad739f27062b4f38c04df1a916fa216752","Yes",12785728445929
"SPO","8b7a0faa3fb61ce93d1013db3e157c53c3c4060e4872d8d82fa66c6b","Abstain",1444972735942
"SPO","7e7eb329d995759d2b9fdb85b8d0c9e3fa2e57c460641c8fc875e780","Yes",8516560412289
"SPO","7c81fb493350d7fc6ae12d027b56efade2d4edb844d1dd736e0a861e","Yes",504570950188
