"type","voter-hash","vote","voting-stake"
"SPO","f4ebee070198a0db41e46d5e59a7c582357013d15b907f65ad75d55e","Yes",277998269347
"SPO","e8e00995c7f3820fedf01e75a443c56e20f96ddcf9168b662ce2fdcd","Yes",2433131678508
"SPO","e40edb5a243c9ef00296860c6b7c8272fd5923ac52b5050d68e80d9b","Abstain",20949482975239
"SPO","c825168836c5bf850dec38567eb4771c2e03eea28658ff291df768ae","Yes",32772868842084
"SPO","c5c43637ce16dc7e2619be1733a769f63aaf193e6e93458479eafd63","Yes",2134736683002
"SPO","bbbe8bd9d3942563c7cf02e2d605516fb8376e3a49689d9b028cc2ab","Yes",6457621847772
"SPO","a803d6a5b213b52b38c4d7b97c934b904810c36e40a9d7260670d618","Yes",199192998591
"SPO","96553a437b99271fdcaa30c279e432224342e88147741db73872f03c","Yes",1572706576258
"SPO","940d6893606290dc6b7705a8aa56a857793a8ae0a3906d4e2afd2119","Yes",1317091037389
"SPO","8d2fef46df5f9b2fcb64ebad739f27062b4f38c04df1a916fa216752","Yes",12700289635074
"SPO","8b7a0faa3fb61ce93d1013db3e157c53c3c4060e4872d8d82fa66c6b","Abstain",1830646796831
"SPO","6658713e2cbfa4e347691a0435953f5acbe9f03d330e94caa3a0cfb4","Yes",52518874394760
"SPO","4aea697c45e39e37e5d842ec8cf6c01a714e88db33a1ba0565ab59af","Yes",71033113034961
"SPO","33804ceb7f4add2479faee0544c802f2369a81a4c94a284bef8f6a3e","Yes",2849594213253
"SPO","1b2523e031e0efe6e5fe0edf8c82fd51abf33a1a2feedad5456ef4d9","Yes",29443488814489
"DRK","fdec0e7b970169151874a50e0f22f41fe95dd722eb0e1a11364095e2","Yes",735886457554
"DRK","fcc1946fe92b7f27a8b21d6639bffc72be07157b2745ef204d7467c0","Yes",234194672235
"DRK","f5f434209648a3e80e5a8fedcede834172d3ac4edb9aa9808efeb912","Yes",229766517977
"DRK","ec547651033d75540717912858b36d86977b572281a2cdad9d0826b7","Yes",3137751047
"DRK","e4466cb4391d2b069e49ddb8dfac9795fc6a91587dd92d6632f495a3","Yes",298780508506
