"type","voter-hash","vote","voting-stake"
"SPO","ff069b3ecf738d4adfe83f7c20c64b82f94f7285ee41eedb2bfd297b","Yes",21932107760837
"SPO","fdc55442d4c89bfa42bb62ac640ed710afd6eb79531e6dbb8459eb46","No",56620100374947
"SPO","fb21d3e5ed7684742936778239a7bed2bcee1292964ddeb716d3a903","No",62192924758340
"SPO","fab24ffce0611c290e10211cac009b1366ae1cece4a1c57d110ddfa1","Yes",46320986934
"SPO","f9f646eb4b04adea5afee58b63cc9f53e0da82118c2ab10a6557b922","Yes",1394308445398
"SPO","f7bc66350f611b20f8f86e123d8780928ee8cf9d827d72f549d61b51","Yes",205977299423
"SPO","f218d7c550fecc856bdf09c6ec12d64f68a59b6727f29bedb06d88b1","Yes",680380583795
"SPO","f0e3c8d48efb750cdf256b68babc880787bc688972acfbbee1ffc537","Yes",283406934091
"SPO","ec6cdcad62633e065be5d96eecea28464144a1827adc0cba98d29a23","Yes",9951751339188
"SPO","e40edb5a243c9ef00296860c6b7c8272fd5923ac52b5050d68e80d9b","Yes",21008227329220
"SPO","dacf06a23e4aaf119024e63deb79861ca175b24e7d44d97fb92b1a22","Abstain",40929681090809
"SPO","d8cc8d4198e23dbc5685c6682e6ea06e82fbd93879e42086e64ccc21","Yes",289644694260
"SPO","d61ab012cf4b0c24daf2447309638b25573f85b0a7e4ffdb60db9b22","Yes",1745451835229
"SPO","d058aaaeea58887b79ecb57708d1694bd323276a6b54185bd86415e7","Yes",35082303221135
"SPO","cb87bf12be816ecd5cd6e167442670e4024d85e0005c8623651b371f","No",42880453294579
"SPO","c825168836c5bf850dec38567eb4771c2e03eea28658ff291df768ae","Yes",31185443956055
"SPO","c5c43637ce16dc7e2619be1733a769f63aaf193e6e93458479eafd63","No",2128787596263
"SPO","c2b8bff5160dd75149f2cae0955698550e8cf0d390025b26a9508a3e","Yes",1055457452186
"SPO","c29dd3c55a4f3f3b02aae6463ef8e1e66a70b5d000f8a6dc3430ef04","Yes",2036942211779
"SPO","be80794a946cf5e578846fc81e3c62ac13f4ab3335e0f5dc046edad4","Yes",4383564042534
"SPO","bbbe8bd9d3942563c7cf02e2d605516fb8376e3a49689d9b028cc2ab","Yes",6554085133820
"SPO","b67b0635ab2b26df9e44ba14fac3560720ca0902446d68fe282d4b97","Yes",132707854314
"SPO","b5a1a820cc3783a4e637bce79d1cc2774b241c08251e45c5d1f8f3f6","No",22927276128106
"SPO","acfdedecd7d754d2d9f4977626ba0e82ba465892c9f98f7f2d2d0e1d","No",4799402347337
"SPO","a95b4f891edea1c877954d48968968b2c91a80786858d89110caf7f9","Yes",30122705869461
"SPO","a803d6a5b213b52b38c4d7b97c934b904810c36e40a9d7260670d618","Yes",228113860907
"SPO","a60950c7a6e3f7a8247b34035d0a98cb0d11f2d04ba5fa9fd17e1065","Abstain",25007838298721
"SPO","a10865dae2d543ee9f13e98bff70ea81565bb6e4343b15b765f78174","No",76627686273413
"SPO","9fa14b049b735e287da702a2b0a7c2a6612e81db9cc4284339a6a2f1","Yes",3281741314039
"SPO","96553a437b99271fdcaa30c279e432224342e88147741db73872f03c","Yes",2642166050458
"SPO","940d6893606290dc6b7705a8aa56a857793a8ae0a3906d4e2afd2119","No",1353872666486
"SPO","91e34a10c60a797011bdafc723e0b86a2fdecd11731c8c9e403cfe6e","Yes",940504924713
"SPO","90a9f94272aa45bb1eb27bb0e2fda43eb4d9bfd31010ab2c9c249896","No",32359104869973
"SPO","903e554b27f6c66a2032bedc3d74fdf6b58b2f09a05e13b9af71807f","No",4784158996937
"SPO","8d2fef46df5f9b2fcb64ebad739f27062b4f38c04df1a916fa216752","Yes",12991533900129
"SPO","8b7a0faa3fb61ce93d1013db3e157c53c3c4060e4872d8d82fa66c6b","Yes",1804886644358
"SPO","88eb9f2d6bc1835026154016c7dc54b54e06dee61c2c238643969202","Yes",5366276682820
"SPO","8857ee40b59bbc752e8cab4e5808e204cf7c4ce338fd7b86f4db0cc6","No",13652772725675
"SPO","881b67128439e781d00190ee7ba1692d5af13aaee5d1914911bb3e42","No",60646842446141
"SPO","87190b7553a1ee0300420382e8d2877f94cb6e687cb221217f84b4aa","No",2120359906699
"SPO","80cb48c2953a78d25f69dbcea305fbcce0c520c25d401cd75a259cf1","Yes",5529811927587
"SPO","7e7eb329d995759d2b9fdb85b8d0c9e3fa2e57c460641c8fc875e780","Yes",8707266765780
"SPO","7874e696cf4baca102c098067ca483f2370d2bdc958ad322dadf650b","Yes",6059629542073
"SPO","76e80e1b3f622c7051f222453497b0667e12892f5d94ee565d17dc52","Abstain",21289922195944
"SPO","7113de447fb62c38e3e3aeec434cac6fc76e05e997b84227e9c637b8","Yes",21286574195472
"SPO","6c518b4861bb88b1395ceb116342cecbcfb8736282655f9a61c4c368","No",46873514161126
"SPO","6a4a39566f5c45f0f6de34ef5e674b892e517ddeebd4eafcfd8583ef","Yes",4740574995802
"SPO","68d8505aea5a000e630f904f8741c1deec9135a729e5df770fe3b659","Yes",2499838314204
"SPO","660f2b816e90e4e826daebf33357d76ab89414f88d57dd7d9f7898fe","Yes",1864442775920
"SPO","64a4392e99179be25e27a31a6f9e3b31111d761e3d301a7e8f6e9d09","Yes",88740369042
"SPO","566ebd3406088123f8dcc99630f122520db5d479e661c72b43571627","Yes",8361537176938
"SPO","54a7cf8a1e91ff0b72a3577c0d2f39d2d7ad1fca63ae0b9e4662053d","No",43355463438656
"SPO","538299a358e79a289c8de779f8cd09dd6a6bb286de717d1f744bb357","Yes",2036016641746
"SPO","50e113d1ada46a83a16d5ee6cfdc1a8baed6634c9f046ed30131eb11","Yes",17332398380038
"SPO","41996c3e9ed67d47ea81a59f8831dbc948a00f296d11dd6a6678b543","Yes",5924028516218
"SPO","383b795108e351cb68a82f7a25a68d6743be881faddac6f98f2d7d2f","No",3577548104739
"SPO","34ae2462f0fab1866281947a022d85bddf29f45a8b9699baabbbfcb9","No",60291940551961
