"type","voter-hash","vote","voting-stake"
"DRK","a865b3916bd1d4eb06b2c650d928991db042f54f3658c0fb8dfe1af4","No",15083521638380
"DRK","a83677e69e2a13a517361d613ffa436190378060da2bd0226846364f","No",1013642473066
"DRK","a547ab8084bfee4868a67d1d9b0ae054ee17511eb28ad44d47c5d9cf","No",8633397
"DRK","a4a01438f9e942e8b9e97101ddabeea1f9f7785a05c670139dbfa4f2","No",2500242205944
"DRK","a2eb55da4abbcde0aa67cbb89bd530b7a95eb7e95cd03ca448150fe8","No",42861676223
"DRK","a02f147ac57f87c3f5d1c2d5b76b84e1b3461dba10b02f05b8b3d1d2","No",262297917024
"DRK","9ee3b0ce6c5999fd817ef8670b6df8fdd7bf4d08a877e05becaaa540","No",232686975895
"DRK","9b3849ebed96676c4e4d7be805fb4446cdc650cafa87ddfb3c6d7847","No",548609180842
"DRK","975bc39a158a7abfc0a9372a4a7b5368a1dfda6b34ebfce7195ab854","Yes",603640556880
"DRK","959b9c624ee7271f6755ff84193b3af1b7036d0115b9702d6f04b03e","No",1215559204923
"DRK","94f7bb25c15f5e4e3a58bb9e8e6b10bfa8c2694f39f282167af35e2c","No",13275641393332
"DRK","939d3fe696269fb52807c21253ebe44af2816f4bae7b459a29acfb0f","No",38981071157
"DRK","937271ae3cb948e545d6224e219cfeaf148783bccd5a7d3d2e69bc81","Yes",3573019965859
"DRK","8f2b45094df19c26eeea7d19a7293c6203adc09ddc7bfa7a7db3f372","No",6719191770
"DRK","8ba111ca19c78813d0fd9befe8febdce7361fbd770a246ea1c76c835","Abstain",237280142256
"DRK","8b75035882d4165bea8000c4d3f2c123ae33c1d92a751a78135a2402","No",25686107100234
"DRK","8af81c6e86446b617ae0f609e4ebc154e02febefced49936ad0d2d64","Abstain",345182294163
"DRK","87d908316f5f0c24eeb8a34cf10f40fe99a8f54d2bf6fdd3318be4c9","Abstain",551644554
"DRK","86c986afcf6a287eb706df965412e29f491bdb153dc531d210869a3f","No",2260613763009
"DRK","85cf550b3c0cb19b134021b1cf81b086bdfc10bed9bdd00be5cc6d18","No",20171075705
"DRK","82465185d03f979831a26ff629ce971a6391597b70165972519233f1","No",33427498041926
"DRK","8022ac48a3a92a3d10c647c929f61c55efbfb96b0e4c719087cda0cb","No",102950512659
"DRK","7fb353bd8fad7aa1ca5321cc8d1992e0c2819ac8f513494d3d8d1ae8","No",11491640907
"DRK","7b47e6a1de9ec2d613a1eb25f2e4e17050940a73ce1144dbaa975b4e","No",12226631964
"DRK","76363ec4933231553ed0623e8287185cdff4a31f5e1e37e226cca28c","No",244936954001
"DRK","73b6ee5b30e85b670804c4d3b5fd9dadccd46d9ce34c1c09873f2597","Yes",2556182669574
"DRK","725cceb7823111ea775edd2cfe577eae89b16520856703095b1b28d7","No",956658977585
"DRK","720d9dc96aae50a558290b1a8216e3a227d619f8c23f6609aa1b0fab","No",12105762369
"DRK","7149d835b03c3f2afdfc724640b7643a3f138762d52a8a87dc5c2f34","No",34051884573
"DRK","70687a06149aafc3c89492b06e743a10a051327371d14f8f95e3c605","No",156196008082
"DRK","6f1257494f7fa41389aab2ad7068a1092ce068e2804ecb4219fbbb2a","No",1928199236327
"DRK","6d8856611769664c63e3a72ede1a0ae4542857e4b9a67146642667ec","No",2791564009
"DRK","6c8a0c80777f9e4dc043dabc48e8391c7821a5b42c850be268cf1a51","No",1233894148080
"DRK","6c50e19fbaa47dd7a226a15d46313b2b088045b1fe2169f4015d7d08","No",2756479227
"DRK","65c525f72280f114c7ff6e4f322ca8c1b508f6db1fe97323c6e8205c","Abstain",99392675388
"DRK","5f0fd8cb95ac1f0eb2d86ed3f8e6437a1ca30b15cd649d2ab1f1e925","Abstain",5711700068
"DRK","5a9828fc7753246c76eadb9b2fe21b2fd5636c04afc179efcbebbeb8","No",2329905043579
"DRK","59d018364aebf5ddff693741df1679a47cd33ce8f26eae3be8d68d14","No",22017106611
"DRK","58ef68bf4f9140d6e67e3ea49e466e3896e0009475c7ccb986258736","No",9998572859150
"DRK","57838a1e44b12af4b33083f155c8d61cec93afb1827eb66ea159020c","Abstain",14375062532494
"DRK","55215f98aa7d9e289d215a55f62d258c6c3a71ab847b76de9ddbe661","Abstain",6314467719103
"DRK","4e1d2a282c1e434ff390b3dfa3b221bf4f5bd3d43b9eb31ee890fc0f","No",102668780608
"DRK","47b20d355bb06ebc5176a27aaacbdf12de3f588b1bd11c61b205c3a3","No",122321618671
"DRK","45c1a5881d8ba6aa8773dc022f7cfcf4bbc3757b0301ccd965a33cb1","No",1008007838788
"DRK","44270cf214e6f56c590b21a216758a8b985841411126deb9728f0107","Abstain",4561763573
"DRK","43d159afe83267d9b160ef6afa1223e4040226e6aea130aecb139073","Abstain",3408772886362
"DRK","4281249b0696b2e347ae7cc1757d38e81fd5c7aa763903225b40e7c1","Yes",23564763728
"DRK","426d5a97aee15433731560fd5027178f693d2261c24d7c52123f964b","No",267485265367
"DRK","3e34d73f3a117e6d512a5086247de2a96553da255acc0b541ab9691e","No",1315795643423
"DRK","3d06718f522e592814f564c7ebf534c4e20751ca53f90b2a383252c7","No",152217176247
"DRK","3c6c1024db32d6be735231388aeebb14d552695e78681479a77d22fb","No",81093265672
"DRK","38e11859d2a1f8dfab9eccb4ddaf730ad9d7495aba8234876542ad19","No",261638079044
"DRK","3244dcf3dbe2d9fe9d55ccd5b1e50f3dcbe425fbf0143c411e9f2012","Abstain",50155255862
"DRK","31ed01cd2c83527725903283e4e535d0a0a600bab2188b06c59e5e0b","No",171140658207
"DRK","30a2cd857800b4f80ef869903a70c376cb538b9f3e5e8d3b2e6df717","No",39826485810
"DRK","2c962b9eef4434dc08bbc1080fbb9375d63ca385e39935e369698df2","No",109552847444
"DRK","28111ae17ff8fdfbd4f39cabdb2705f1c0200b8e159106f34388b155","No",161898184999
"DRK","277cd67f405d43ab611676d1d82678ffc086b9996c0a742a8a30a2e5","No",73313030965
"DRK","24f57fece7213b86ecbfcc9f355835e148add29b9dfa757113aeba9b","Yes",1029618255718
"DRK","2408fb0afddd9586244307e8fe4d322cad65092932fbdcd05bc44b88","Abstain",3206352508
"DRK","2358e09cc591f954fdd2038c93c9b2704a1a892a35476f319e4a056d","No",5369094310309
"DRK","228fabcdd2b1a034554a7a42dadc591d6540ce542ec0d7a734a197b1","No",126661829503
"DRK","2052ba04a96e5611a844f09ce2ca33b734133f5875a0b102fea42d46","No",1022193357240
"DRK","1f5ed39f09ace870ae22691a6dab5305021b0c0703b872aae6389cce","No",125806588831
"DRK","1eda807103968b5e859caed4482e6e7583b360e99e734487b7f81330","No",473090032
"DRK","1d0c5a0a22df3ed5200e1a404de9e8f34654e47ee489a915f1ff331d","Abstain",50100082836
"DRK","188d57e4b578ca7d4046077656328082a59ffd14963d35139ac9372d","No",168567057680
"DRK","188803d92cb29d626d92d0ee65af3f1b87621f7d6ab02d5bb2cdd625","No",2298445375363
"DRK","16c9b910e620b6661b82aec2b307bba2b26682b8beddc043301aa19a","Abstain",7651478344
"DRK","166c430c14ef054c1d0978742cdd7b4cffe81415e0007dd5d666eb9f","No",5079324499169
"DRK","12e7d0d68c2dc9709bf30ee7aeb0cc7b19961bc24dc4b6847c31fd46","No",1164203633
"DRK","1228f8146e5d57f738b8ce9d0a7a0329d8f6c413923b8fc34e9828b0","No",50381916395
"DRK","0ff7116e9136390c8a3033ee68dd6257a0dfa3867d79fea193402a2e","No",9604873575
"DRK","0ec943dc5e7c2f308d39322a2d12c934fac5b2926e76c67e84b2c8d1","No",425141420889
"DRK","07b5be329e147eeb58132084cbfe70ddeccaf94dfab2a6f43a5228de","Abstain",36197059510
"DRK","0220eea089c69e678ae43345e6a4f92d3ac36c87b069290865978958","No",226378200869
"DRK","00aa5e6d5aeec08d68cbc2edb5186a450ab2cbe3c4cfe7944b8ef0f1","No",402500053736
