"type","voter-hash","vote","voting-stake"
"DRK","ccb1dbb55ed9bd1553b22cdbd79914e11a39a0c8c1c4770d62d7f135","Abstain",395866966
"DRK","ca647bef6fd06947e4cbb7368860a38528a6b3e41b60a7a59f849ac2","No",704478806162
"DRK","c6f5be064ffc0494a269cc56f767c3f60b67635f336bd6f9b05a7484","No",3127598727977
"DRK","c6850f98ad7fc589b4581d4dd4a3b17e6d8c3281e963fd4084d6c47e","No",374945267906
"DRK","c50b9b9beeb0e1cfec57304c7d20746d59f2b3e71bbba847f48b79e2","No",24829168116
"DRK","bf7cf9d35407a66f2744f1dac876bb2bee5e2bb7e04b6c606384d055","No",1040085187723
"DRK","aff45cba7bc52fae256de95178476ea96ede79c58e4bdfdc46c582f6","Abstain",1421880175
"DRK","a865b3916bd1d4eb06b2c650d928991db042f54f3658c0fb8dfe1af4","No",10206757501529
"DRK","a83677e69e2a13a517361d613ffa436190378060da2bd0226846364f","No",1010554389749
"DRK","a547ab8084bfee4868a67d1d9b0ae054ee17511eb28ad44d47c5d9cf","No",8448673
"DRK","a4a01438f9e942e8b9e97101ddabeea1f9f7785a05c670139dbfa4f2","No",1673299707215
"DRK","9ee3b0ce6c5999fd817ef8670b6df8fdd7bf4d08a877e05becaaa540","No",424732244603
"DRK","9ddece27a23442ea801338114fcee44f273255606b3979bc46c623dc","Yes",9510385898
"DRK","9b3849ebed96676c4e4d7be805fb4446cdc650cafa87ddfb3c6d7847","No",530500790899
"DRK","959b9c624ee7271f6755ff84193b3af1b7036d0115b9702d6f04b03e","No",1212823151340
"DRK","939d3fe696269fb52807c21253ebe44af2816f4bae7b459a29acfb0f","No",38965411038
"DRK","937271ae3cb948e545d6224e219cfeaf148783bccd5a7d3d2e69bc81","Yes",1872021469057
"DRK","8ba111ca19c78813d0fd9befe8febdce7361fbd770a246ea1c76c835","Abstain",237001695815
"DRK","8b75035882d4165bea8000c4d3f2c123ae33c1d92a751a78135a2402","No",7893409537193
"DRK","86c986afcf6a287eb706df965412e29f491bdb153dc531d210869a3f","No",2385348730385
"DRK","85cf550b3c0cb19b134021b1cf81b086bdfc10bed9bdd00be5cc6d18","No",19941560562
"DRK","82465185d03f979831a26ff629ce971a6391597b70165972519233f1","No",27056313436083
"DRK","73b6ee5b30e85b670804c4d3b5fd9dadccd46d9ce34c1c09873f2597","Yes",1585638038112
"DRK","7149d835b03c3f2afdfc724640b7643a3f138762d52a8a87dc5c2f34","No",24500652769
"DRK","6c8a0c80777f9e4dc043dabc48e8391c7821a5b42c850be268cf1a51","No",1275837823765
"DRK","6c50e19fbaa47dd7a226a15d46313b2b088045b1fe2169f4015d7d08","No",246451929
"DRK","59d018364aebf5ddff693741df1679a47cd33ce8f26eae3be8d68d14","No",20997738836
"DRK","57838a1e44b12af4b33083f155c8d61cec93afb1827eb66ea159020c","Abstain",8853278989725
"DRK","55215f98aa7d9e289d215a55f62d258c6c3a71ab847b76de9ddbe661","Abstain",4577377085166
"DRK","525e43053c0a3330771c975a9251885ae6ea70cf95e9eaa0b52d81ea","Yes",169366700
"DRK","4e1d2a282c1e434ff390b3dfa3b221bf4f5bd3d43b9eb31ee890fc0f","No",80470363613
"DRK","47b20d355bb06ebc5176a27aaacbdf12de3f588b1bd11c61b205c3a3","No",121345940821
"DRK","44270cf214e6f56c590b21a216758a8b985841411126deb9728f0107","Abstain",11491119846
"DRK","4281249b0696b2e347ae7cc1757d38e81fd5c7aa763903225b40e7c1","Yes",23249495607
"DRK","3e34d73f3a117e6d512a5086247de2a96553da255acc0b541ab9691e","No",915316348716
"DRK","3d06718f522e592814f564c7ebf534c4e20751ca53f90b2a383252c7","No",144546806816
"DRK","3244dcf3dbe2d9fe9d55ccd5b1e50f3dcbe425fbf0143c411e9f2012","Abstain",71317892
"DRK","31ed01cd2c83527725903283e4e535d0a0a600bab2188b06c59e5e0b","No",151905276349
"DRK","2c962b9eef4434dc08bbc1080fbb9375d63ca385e39935e369698df2","No",103369773181
"DRK","28111ae17ff8fdfbd4f39cabdb2705f1c0200b8e159106f34388b155","No",102199211325
"DRK","24f57fece7213b86ecbfcc9f355835e148add29b9dfa757113aeba9b","Yes",1026751486888
"DRK","2358e09cc591f954fdd2038c93c9b2704a1a892a35476f319e4a056d","No",1022671639164
"DRK","228fabcdd2b1a034554a7a42dadc591d6540ce542ec0d7a734a197b1","No",132494119335
"DRK","1f5ed39f09ace870ae22691a6dab5305021b0c0703b872aae6389cce","No",150159028119
"DRK","1eda807103968b5e859caed4482e6e7583b360e99e734487b7f81330","No",473090032
"DRK","188d57e4b578ca7d4046077656328082a59ffd14963d35139ac9372d","No",166038932778
"DRK","16c9b910e620b6661b82aec2b307bba2b26682b8beddc043301aa19a","Abstain",2425543620
"DRK","166c430c14ef054c1d0978742cdd7b4cffe81415e0007dd5d666eb9f","No",3121117366841
"DRK","1228f8146e5d57f738b8ce9d0a7a0329d8f6c413923b8fc34e9828b0","No",50219626770
