"type","voter-hash","vote","voting-stake"
"DRK","d6918668ec1de20da3211b046b48130e29da4f82e5346e9d3de11a46","Yes",379919812781
"DRK","d3d857a6bece410c00bd47c57380cc387f0b20d25c8a0407e8809f67","Yes",114475445588
"DRK","d39faca15484a2e644dce5450bce70a07d73a0ccfe9a4f512de86819","Abstain",17900227171
"DRK","d33da6bc4ad754e5f7d44d7eb7ef655ea40f539dd7840c0a8760ad59","Yes",8759062367133
"DRK","ceb1cc47cd31327f642216f090434b8aa1acb0aaac83aea3bef4b7b6","Yes",704660425
"DRK","ccb1dbb55ed9bd1553b22cdbd79914e11a39a0c8c1c4770d62d7f135","Yes",229157645276
"DRK","cc37fee8a4bca7120ce97b852213aff16aa09999c8e35809c5e00444","Yes",6027509307
"DRK","bf7cf9d35407a66f2744f1dac876bb2bee5e2bb7e04b6c606384d055","Yes",1093117020987
"DRK","bc094a622f7c0d0b6c0f64200404fceddd7c3666365822436df205bc","Yes",1507682574398
"DRK","b6f4547ad049d7443ee5695761e1aa5e446cfccf72c7ed0d8ad8edfa","Yes",19266409252254
"DRK","b5393f87d09ef82b1a22f39c379968c4630cc39c4abbd37de3eef1d1","Yes",96529449197
"DRK","b504dbaab6de1a99cff4792682afd38c6c0aed226e563bc430530cff","Yes",586618282831
"DRK","aff45cba7bc52fae256de95178476ea96ede79c58e4bdfdc46c582f6","Yes",123809696475
"DRK","a865b3916bd1d4eb06b2c650d928991db042f54f3658c0fb8dfe1af4","Yes",15670853233554
"DRK","a83677e69e2a13a517361d613ffa436190378060da2bd0226846364f","Yes",1012716161072
"DRK","a4d8e2b7421eb6f3b438b58d56c51a687f8a32fe25f36249cf601fe8","Yes",498758423408
"DRK","a4a01438f9e942e8b9e97101ddabeea1f9f7785a05c670139dbfa4f2","Yes",2564867663586
"DRK","a2eb55da4abbcde0aa67cbb89bd530b7a95eb7e95cd03ca448150fe8","Yes",42881150255
"DRK","9ee3b0ce6c5999fd817ef8670b6df8fdd7bf4d08a877e05becaaa540","Yes",221736010898
"DRK","9b3849ebed96676c4e4d7be805fb4446cdc650cafa87ddfb3c6d7847","Yes",549013800013
"DRK","961280acc591f45916461b88c64bedc705a44994707c88aad1210148","Yes",30878295620
"DRK","94f7bb25c15f5e4e3a58bb9e8e6b10bfa8c2694f39f282167af35e2c","Yes",13280788030333
"DRK","948deca41ef75e859aa5b958c58fa0284700d69ca02201f6fa63bc1a","Yes",534634504713
"DRK","937271ae3cb948e545d6224e219cfeaf148783bccd5a7d3d2e69bc81","Yes",3587276645656
"DRK","8f1d5d6c1156a9710407d524789eebf42ef20bbd75ec858d53b7bfcf","Yes",2373199996208
"DRK","8b75035882d4165bea8000c4d3f2c123ae33c1d92a751a78135a2402","Yes",27737785993466
"DRK","8af81c6e86446b617ae0f609e4ebc154e02febefced49936ad0d2d64","Yes",345576014350
"DRK","87d908316f5f0c24eeb8a34cf10f40fe99a8f54d2bf6fdd3318be4c9","Yes",551644554
"DRK","85cf550b3c0cb19b134021b1cf81b086bdfc10bed9bdd00be5cc6d18","Yes",20173661011
"DRK","7fb353bd8fad7aa1ca5321cc8d1992e0c2819ac8f513494d3d8d1ae8","Yes",11496084393
"DRK","7b47e6a1de9ec2d613a1eb25f2e4e17050940a73ce1144dbaa975b4e","Yes",12232266561
"DRK","73b6ee5b30e85b670804c4d3b5fd9dadccd46d9ce34c1c09873f2597","Yes",2601996374699
"DRK","724ad2b3fe4e7b504d51848261a0e54081e492194d42cf6aef02d290","Abstain",167788812482
"DRK","70687a06149aafc3c89492b06e743a10a051327371d14f8f95e3c605","Yes",156512495043
"DRK","6f1257494f7fa41389aab2ad7068a1092ce068e2804ecb4219fbbb2a","Yes",1976681601407
"DRK","6c8a0c80777f9e4dc043dabc48e8391c7821a5b42c850be268cf1a51","Abstain",1249821891192
"DRK","6c50e19fbaa47dd7a226a15d46313b2b088045b1fe2169f4015d7d08","Abstain",2757474668
"DRK","6a35528b0df89909e8ab137517a0aec55e35351c03491285231a7878","Yes",5210804504
"DRK","5f0fd8cb95ac1f0eb2d86ed3f8e6437a1ca30b15cd649d2ab1f1e925","Yes",5713729024
"DRK","5a9828fc7753246c76eadb9b2fe21b2fd5636c04afc179efcbebbeb8","Yes",2330340526529
"DRK","59d018364aebf5ddff693741df1679a47cd33ce8f26eae3be8d68d14","Yes",22024937421
"DRK","58ef68bf4f9140d6e67e3ea49e466e3896e0009475c7ccb986258736","Yes",10016910816537
"DRK","587557751cb28fcdd9842f42b2b711f9147c540a32632534db7ce22e","Yes",247136504879
"DRK","57838a1e44b12af4b33083f155c8d61cec93afb1827eb66ea159020c","Yes",14494042466256
"DRK","53f6a8fad05efc1111cca4dcb96ce891dbfa52459f02efdba117bdb4","Yes",594611454367
"DRK","53a708587e06c659740deec2e8009936c45ac38131cfa7c50f1a8f08","Yes",39888353970
"DRK","529cd2db85928195b06a99c804a3a1d9d4f20be6be93d29e2e2857a2","Yes",571140535
"DRK","486aac40d5d3ca394f9d54323f983ae16ee674f655922c4eb889e659","Yes",411408124534
"DRK","44270cf214e6f56c590b21a216758a8b985841411126deb9728f0107","Yes",6080121525
"DRK","4281249b0696b2e347ae7cc1757d38e81fd5c7aa763903225b40e7c1","Yes",23677715800
"DRK","426d5a97aee15433731560fd5027178f693d2261c24d7c52123f964b","Abstain",267206080537
"DRK","3e34d73f3a117e6d512a5086247de2a96553da255acc0b541ab9691e","Yes",2363877563892
"DRK","3d65580e7a2f7a0e3de33a25de03ba9e6f5778ce124594be1775e284","Abstain",2058974097
"DRK","3d06718f522e592814f564c7ebf534c4e20751ca53f90b2a383252c7","Yes",152142420022
"DRK","3c6c1024db32d6be735231388aeebb14d552695e78681479a77d22fb","Yes",81826356835
"DRK","38e11859d2a1f8dfab9eccb4ddaf730ad9d7495aba8234876542ad19","Yes",250128742047
"DRK","3793679717c605529433a22e8a42bdc8858c21a6d6f4c7eec1020294","Yes",41807469303
"DRK","30a2cd857800b4f80ef869903a70c376cb538b9f3e5e8d3b2e6df717","Yes",39813415550
"DRK","277cd67f405d43ab611676d1d82678ffc086b9996c0a742a8a30a2e5","Yes",73354699834
"DRK","2775713575b07fb5093385e18b88ec76792c19714d7a2233a1fdb469","No",1822320092209
"DRK","264d012dd8f2b1cb891887ab0fca9017d6b41d2bf11d7b901fd0497e","Yes",686068349123
"DRK","2408fb0afddd9586244307e8fe4d322cad65092932fbdcd05bc44b88","Yes",3207215593
"DRK","228fabcdd2b1a034554a7a42dadc591d6540ce542ec0d7a734a197b1","Yes",126715021721
"DRK","2052ba04a96e5611a844f09ce2ca33b734133f5875a0b102fea42d46","Yes",12485704825697
"DRK","1f5ed39f09ace870ae22691a6dab5305021b0c0703b872aae6389cce","Yes",110160854846
"DRK","1dac6bf2cda83cc5a0ab36b0cf2007d98c3308760fff225f901a9ebd","Yes",2266718425818
"DRK","1d0c5a0a22df3ed5200e1a404de9e8f34654e47ee489a915f1ff331d","Yes",50672663317
"DRK","188d57e4b578ca7d4046077656328082a59ffd14963d35139ac9372d","Yes",168569272386
"DRK","188803d92cb29d626d92d0ee65af3f1b87621f7d6ab02d5bb2cdd625","Yes",2975777132049
"DRK","166c430c14ef054c1d0978742cdd7b4cffe81415e0007dd5d666eb9f","Yes",4981438330961
"DRK","12e7d0d68c2dc9709bf30ee7aeb0cc7b19961bc24dc4b6847c31fd46","Yes",1140288635
"DRK","00aa5e6d5aeec08d68cbc2edb5186a450ab2cbe3c4cfe7944b8ef0f1","Yes",403871223317
