"type","voter-hash","vote","voting-stake"
"SPO","fcbfb4a3c18f890de7a51f68603b18e654f8b432abdda17c53a0d586","No",15205767925440
"SPO","fb21d3e5ed7684742936778239a7bed2bcee1292964ddeb716d3a903","No",54504850911481
"SPO","f4ebee070198a0db41e46d5e59a7c582357013d15b907f65ad75d55e","No",279522760889
"SPO","f1b265f1e545da9c6e003c5d703fb5a23283c646cd40b2d619671e7f","No",18726525703831
"SPO","e8e00995c7f3820fedf01e75a443c56e20f96ddcf9168b662ce2fdcd","No",2460254285169
"SPO","dacf06a23e4aaf119024e63deb79861ca175b24e7d44d97fb92b1a22","Yes",37141037676713
"SPO","cdb10209d937fc1559c635e35b9147febde5307b4a7d276f868775cd","Abstain",73890301223733
"SPO","90a9f94272aa45bb1eb27bb0e2fda43eb4d9bfd31010ab2c9c249896","No",32620204643127
"SPO","903e554b27f6c66a2032bedc3d74fdf6b58b2f09a05e13b9af71807f","No",4775681706627
"SPO","8b7a0faa3fb61ce93d1013db3e157c53c3c4060e4872d8d82fa66c6b","Yes",2044373084375
"SPO","8857ee40b59bbc752e8cab4e5808e204cf7c4ce338fd7b86f4db0cc6","No",13470109991295
"SPO","5b5804135b07be6f3635a655ed1b68ddef1854523b45cd1840a6fc33","No",60818483055728
"SPO","4d470d31f80c01d797996b43abdfe7339ae5b408fb31cc655a80ccd7","No",2952570289513
"SPO","4aea697c45e39e37e5d842ec8cf6c01a714e88db33a1ba0565ab59af","No",71496514344702
"SPO","4690a6bcbfc9eedd4d8595c9d665cd9b8ebe3e6d82ebf0120d7bc7c5","No",4399534249307
"SPO","21cb022b2557aec62f5a74f96350d398fa31186ba53240ad7d7466fd","No",1142728439069
"SPO","1b268f4cba3faa7e36d8a0cc4adca2096fb856119412ee7330f692b5","No",64841543171113
"SPO","08453273401b3ee2f380ec570f8c926d5f3bd3522337d03b566a6b61","No",40356830685429
"SPO","052100e65f3fa89fe1e2d3ae521446b2013b3c91ef5c7961e1b1a1ac","No",703604729411
"SPO","00000110093effbf3ce788aebd3e7506b80322bd3995ad432e61fad5","No",28554180092586
"DRK","fdec0e7b970169151874a50e0f22f41fe95dd722eb0e1a11364095e2","Yes",2198317230
"DRK","ec20ef7cb489a04f466d21606de40e254971c5199ad1d37bf891262f","Abstain",206389564911
"DRK","ea5c150980ee98f05f7f48e78dc4b5c1086f1aed897777df23397fad","No",38919448464
"DRK","e6ce8801848a70f3ced317bcb5b8214339e89a9fde180e9d90919a2a","No",368475363130
"DRK","e5abf58a2f065d22fca6f86f021c80fd2ea52a45924659e9e0f49398","Yes",18602227676
"DRK","e110365006277fb6a38f3365738f9a973b9d555a269f53a788224be4","No",17873540156
"DRK","ddb7316d7f4ff1d69084f2352e4613284381f17474fd133dfb4bb6ed","No",5302064162748
"DRK","dd3573c0092bc1fad1301bece6e95c50a248264d743e21c2dcdb6266","No",84668520
"DRK","dc31e3ed20fcefa08e80a229bd8431864f59959985b7f9752e735e36","Yes",93671800239
"DRK","ca647bef6fd06947e4cbb7368860a38528a6b3e41b60a7a59f849ac2","No",681041513265
"DRK","c50b9b9beeb0e1cfec57304c7d20746d59f2b3e71bbba847f48b79e2","No",19867473989
"DRK","bf7cf9d35407a66f2744f1dac876bb2bee5e2bb7e04b6c606384d055","No",540904351586
"DRK","a865b3916bd1d4eb06b2c650d928991db042f54f3658c0fb8dfe1af4","No",3571188357884
"DRK","a83677e69e2a13a517361d613ffa436190378060da2bd0226846364f","No",1009386717264
"DRK","a547ab8084bfee4868a67d1d9b0ae054ee17511eb28ad44d47c5d9cf","No",8448673
"DRK","a4a01438f9e942e8b9e97101ddabeea1f9f7785a05c670139dbfa4f2","No",450193727739
"DRK","9ee3b0ce6c5999fd817ef8670b6df8fdd7bf4d08a877e05becaaa540","No",206880699926
"DRK","8ba111ca19c78813d0fd9befe8febdce7361fbd770a246ea1c76c835","Abstain",7749686202
"DRK","8b75035882d4165bea8000c4d3f2c123ae33c1d92a751a78135a2402","No",4089196359128
"DRK","86c986afcf6a287eb706df965412e29f491bdb153dc531d210869a3f","No",1391004154969
"DRK","85cf550b3c0cb19b134021b1cf81b086bdfc10bed9bdd00be5cc6d18","No",8919511244
"DRK","82465185d03f979831a26ff629ce971a6391597b70165972519233f1","No",26980549034517
"DRK","73b6ee5b30e85b670804c4d3b5fd9dadccd46d9ce34c1c09873f2597","Yes",1490369036790
"DRK","7149d835b03c3f2afdfc724640b7643a3f138762d52a8a87dc5c2f34","No",24500652769
"DRK","6c8a0c80777f9e4dc043dabc48e8391c7821a5b42c850be268cf1a51","No",1276226567410
"DRK","6c50e19fbaa47dd7a226a15d46313b2b088045b1fe2169f4015d7d08","No",246451929
"DRK","59d018364aebf5ddff693741df1679a47cd33ce8f26eae3be8d68d14","No",17121145705
"DRK","57838a1e44b12af4b33083f155c8d61cec93afb1827eb66ea159020c","Abstain",4789152171324
"DRK","55215f98aa7d9e289d215a55f62d258c6c3a71ab847b76de9ddbe661","Abstain",3900031795163
"DRK","4281249b0696b2e347ae7cc1757d38e81fd5c7aa763903225b40e7c1","Yes",23137671667
"DRK","3e34d73f3a117e6d512a5086247de2a96553da255acc0b541ab9691e","No",807502189023
"DRK","3244dcf3dbe2d9fe9d55ccd5b1e50f3dcbe425fbf0143c411e9f2012","Abstain",89270998
"DRK","31ed01cd2c83527725903283e4e535d0a0a600bab2188b06c59e5e0b","No",151862291199
"DRK","2c962b9eef4434dc08bbc1080fbb9375d63ca385e39935e369698df2","No",101977283331
"DRK","264d012dd8f2b1cb891887ab0fca9017d6b41d2bf11d7b901fd0497e","No",1788234026927
"DRK","24f57fece7213b86ecbfcc9f355835e148add29b9dfa757113aeba9b","Yes",1026146319665
